model,number_of_genes,accuracy,accuracy_sd,balanced_accuracy,balanced_accuracy_sd,macro_f1,macro_f1_sd,section,ei_group,outer_fold
LogisticRegression,3,0.5809523809523809,0.12918723777381463,0.5066666666666666,0.248014336503177,0.45272727272727276,0.14911169478166747,9,inhibitory,3
RandomForest,3,0.7095238095238094,0.06459361888690734,0.5033333333333333,0.1528979325490629,0.4592424242424243,0.08524043669380295,9,inhibitory,3
ExtraTrees,10,0.8380952380952381,0.009523809523809488,0.5,0.0,0.4559440559440559,0.002797202797202814,9,inhibitory,3
LogisticRegression,20,0.7714285714285715,0.08597842897746569,0.45999999999999996,0.04898979485566354,0.4341258741258741,0.02798041832205579,9,inhibitory,3
LogisticRegression,40,0.7714285714285714,0.08597842897746569,0.45999999999999996,0.04898979485566354,0.4341258741258741,0.02798041832205579,9,inhibitory,3
LogisticRegression,5,0.6095238095238095,0.09110060223670947,0.44333333333333336,0.13482498944104454,0.40714285714285714,0.04860876249590417,9,inhibitory,3
ExtraTrees,2,0.738095238095238,0.08780518530755131,0.44000000000000006,0.04898979485566354,0.4232167832167832,0.028520496999229945,9,inhibitory,3
ExtraTrees,1,0.7380952380952381,0.13718914562750414,0.44000000000000006,0.08,0.42079254079254075,0.04903099255176931,9,inhibitory,3
LogisticRegression,10,0.738095238095238,0.08780518530755131,0.43999999999999995,0.04898979485566355,0.4232167832167832,0.028520496999229945,9,inhibitory,3
RandomForest,2,0.7095238095238094,0.06459361888690734,0.42333333333333334,0.038873012632301994,0.41424242424242425,0.021160109394055854,9,inhibitory,3
RandomForest,1,0.6761904761904762,0.1502831794100905,0.4033333333333333,0.08969082698049141,0.3984848484848485,0.054964718627930474,9,inhibitory,3
ExtraTrees,3,0.6714285714285714,0.11308897225750396,0.4,0.0632455532033676,0.39897435897435896,0.04056147678622604,9,inhibitory,3
LogisticRegression,1,0.5761904761904763,0.2055907918564086,0.3433333333333333,0.12183777921664711,0.3542424242424243,0.08693009340072815,9,inhibitory,3
LogisticRegression,40,0.6000912420484482,0.012977029187364549,0.6086290096795665,0.02632479692201653,0.5515091308492732,0.018733950547929118,__NA__,__NA__,3
ExtraTrees,40,0.5311623722932597,0.015606492039369814,0.5913336151695059,0.01706174932356841,0.4651945886826467,0.03228029095448823,__NA__,__NA__,3
RandomForest,40,0.4931349996787252,0.020336408981935002,0.5746548564657645,0.035688521931609984,0.44656550830093344,0.03278685233935995,__NA__,__NA__,3
ExtraTrees,20,0.4916417143224314,0.010709695683692308,0.5573031981199582,0.029200331221509127,0.43879894989068574,0.02500819884116969,__NA__,__NA__,3
LogisticRegression,20,0.5266041251686693,0.005352600614993509,0.5570981200332629,0.029744743047650277,0.4838092154050191,0.02629779128214054,__NA__,__NA__,3
RandomForest,20,0.4505750819250787,0.007087860166396601,0.536923607201321,0.03596842732575859,0.40696131576613437,0.031331752371218304,__NA__,__NA__,3
LogisticRegression,10,0.4277825612028529,0.03626595971648374,0.4881764580568733,0.02018657867470102,0.39335714871897287,0.03106605246884949,__NA__,__NA__,3
ExtraTrees,10,0.4014097539034891,0.02772295836809538,0.478619201585411,0.017581714680209852,0.3636369409498057,0.02863090395971147,__NA__,__NA__,3
RandomForest,10,0.3857096960740217,0.03793208960172431,0.45729226924027966,0.02337220362486962,0.3592315552600334,0.0237445072785333,__NA__,__NA__,3
LogisticRegression,5,0.23160573154276168,0.019681002905578972,0.37851223563062314,0.03806184871282264,0.2738913628564217,0.024983706708562765,__NA__,__NA__,3
ExtraTrees,5,0.23566793034761932,0.012667132997757907,0.36455399487675355,0.03679172716869134,0.2599943235922212,0.012904066119053828,__NA__,__NA__,3
RandomForest,5,0.24835443037974683,0.021945021973902988,0.3644494977671896,0.0412700666360772,0.2706472456245145,0.02401007194645954,__NA__,__NA__,3
LogisticRegression,3,0.135324808841483,0.01870011076921305,0.3154598738097088,0.034715704660801636,0.19502211158148625,0.017498666102932183,__NA__,__NA__,3
RandomForest,3,0.1525721261967487,0.01954757168033801,0.29953518649739574,0.02946428981515276,0.18904473277192307,0.02209907347235749,__NA__,__NA__,3
ExtraTrees,3,0.14243012272698066,0.012325460495530542,0.2901257605652742,0.024601124253660647,0.17584551539134657,0.017428164523190594,__NA__,__NA__,3
LogisticRegression,2,0.10134292874124526,0.028753329635333624,0.24411896400383246,0.03902531596729023,0.14447481960136846,0.01885757300140299,__NA__,__NA__,3
ExtraTrees,2,0.11400501188716827,0.0359763365230369,0.2317437715038249,0.02736273088103859,0.14870056153333677,0.01491648135974492,__NA__,__NA__,3
RandomForest,2,0.10995437897577587,0.02771902486421913,0.21809618817613002,0.03265048631196933,0.14176923166527008,0.017037199407891335,__NA__,__NA__,3
LogisticRegression,1,0.05321981623080383,0.011444395720062428,0.15257030901652996,0.017480466586842106,0.07880517852904675,0.013600918563562462,__NA__,__NA__,3
ExtraTrees,1,0.05676797532609394,0.00872256472195979,0.11441925163883467,0.021047937654049186,0.06960685115737933,0.016313864908242277,__NA__,__NA__,3
RandomForest,1,0.04206515453318769,0.005671371252393239,0.113431092517804,0.015880950949362527,0.06407584023023818,0.023754711391098894,__NA__,__NA__,3
